date,MG,FL,OD,VS,SJ
2018-02-15 17:00:00,19003.902,21524.54,27708.719,20289.426,23735.156
2018-02-15 18:00:00,19004.8,21526.684,27720.24,20291.117,23739.28
2018-02-15 19:00:00,19005.533,21526.684,27722.043,20291.117,23741.082
2018-02-15 20:00:00,19005.533,21526.684,27723.287,20292.441,23742.121
2018-02-15 21:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-15 22:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-15 23:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 00:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 01:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 02:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 03:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 04:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 05:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 06:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 07:00:00,19005.533,21526.684,27723.287,20292.904,23742.121
2018-02-16 08:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 09:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 10:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 11:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 12:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 13:00:00,19006.553,21526.684,27724.008,20294.5,23742.121
2018-02-16 14:00:00,19006.553,21526.684,27724.139,20294.5,23742.121
2018-02-16 15:00:00,19006.553,21526.684,27724.139,20294.5,23742.121
2018-02-16 16:00:00,19005.533,21526.684,27723.63,20292.904,23742.121
2018-02-16 17:00:00,19005.822,21526.684,27724.008,20293.791,23742.121
2018-02-16 18:00:00,19006.553,21526.684,27724.139,20294.5,23742.121
2018-02-16 19:00:00,19006.553,21526.684,27724.139,20294.5,23742.291
2018-02-16 20:00:00,19006.553,21526.727,27724.139,20294.5,23742.291
2018-02-16 21:00:00,19006.553,21527.764,27724.139,20294.5,23742.527
2018-02-16 22:00:00,19006.553,21527.764,27724.139,20294.5,23742.945
2018-02-16 23:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 00:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 01:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 02:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 03:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 04:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 05:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 06:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 07:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 08:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 09:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 10:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 11:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 12:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 13:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 14:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 15:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 16:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 17:00:00,19006.553,21527.764,27724.139,20294.5,23743.12
2018-02-17 18:00:00,19006.553,21527.848,27724.139,20294.5,23743.12
2018-02-17 19:00:00,19006.553,21527.848,27724.139,20294.5,23743.12
2018-02-17 20:00:00,19006.553,21527.848,27724.139,20294.5,23743.12
2018-02-17 21:00:00,19006.553,21527.848,27724.139,20294.5,23743.12
2018-02-17 22:00:00,19006.553,21528.045,27724.139,20294.5,23743.12
2018-02-17 23:00:00,19006.553,21528.309,27724.139,20294.5,23743.12
2018-02-18 00:00:00,19006.553,21529.174,27724.139,20294.979,23743.12
2018-02-18 01:00:00,19006.75,21529.588,27724.139,20295.357,23743.307
2018-02-18 02:00:00,19007.256,21530.762,27724.139,20295.566,23743.307
2018-02-18 03:00:00,19007.256,21532.174,27724.139,20296.057,23743.307
2018-02-18 04:00:00,19007.625,21532.953,27724.139,20296.057,23743.307
2018-02-18 05:00:00,19007.771,21532.953,27724.139,20296.057,23743.307
2018-02-18 06:00:00,19007.771,21533.164,27724.139,20296.057,23743.307
2018-02-18 07:00:00,19007.771,21533.557,27724.139,20296.057,23743.307
2018-02-18 08:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 09:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 10:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 11:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 12:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 13:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 14:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 15:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 16:00:00,19007.771,21533.78,27724.139,20296.057,23743.307
2018-02-18 17:00:00,19007.771,21534.088,27724.139,20296.057,23743.307
2018-02-18 18:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 19:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 20:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 21:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 22:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-18 23:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 00:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 01:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 02:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 03:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 04:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 05:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 06:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 07:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 08:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 09:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 10:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 11:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 12:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 13:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 14:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 15:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 16:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 17:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 18:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 19:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 20:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 21:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 22:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-19 23:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 00:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 01:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 02:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 03:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 04:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 05:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 06:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 07:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 08:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 09:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 10:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 11:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 12:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 13:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 14:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 15:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 16:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 17:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 18:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 19:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 20:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 21:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 22:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-20 23:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-21 00:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-21 01:00:00,19007.771,21534.088,27724.139,20296.057,23743.463
2018-02-21 02:00:00,19007.771,21534.416,27724.139,20296.498,23743.463
2018-02-21 03:00:00,19007.771,21534.416,27724.139,20296.713,23743.635
2018-02-21 04:00:00,19007.771,21534.975,27724.139,20296.713,23743.635
2018-02-21 05:00:00,19007.771,21534.975,27724.139,20296.713,23743.635
2018-02-21 06:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 07:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 08:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 09:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 10:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 11:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 12:00:00,19008.1,21535.125,27724.455,20296.94,23744.133
2018-02-21 13:00:00,19008.1,21535.125,27724.455,20296.94,23744.133
2018-02-21 14:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 15:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 16:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 17:00:00,19008.1,21535.125,27724.455,20296.94,23743.8
2018-02-21 18:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 19:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 20:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 21:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 22:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-21 23:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 00:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 01:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 02:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 03:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 04:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 05:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 06:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 07:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 08:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 09:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 10:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 11:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 12:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 13:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 14:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 15:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 16:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 17:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 18:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 19:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 20:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 21:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 22:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-22 23:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 00:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 01:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 02:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 03:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 04:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 05:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 06:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 07:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 08:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 09:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 10:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 11:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 12:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 13:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 14:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 15:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 16:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 17:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 18:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 19:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 20:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 21:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 22:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-23 23:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 00:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 01:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 02:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 03:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 04:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 05:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 06:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 07:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 08:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 09:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 10:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 11:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 12:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 13:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 14:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 15:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 16:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 17:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 18:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 19:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 20:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 21:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 22:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-24 23:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 00:00:00,19008.1,21535.125,27725.002,20296.94,23744.713
2018-02-25 01:00:00,19008.1,21535.125,27725.002,20296.94,23744.713
2018-02-25 02:00:00,19008.1,21535.125,27725.002,20296.94,23744.713
2018-02-25 03:00:00,19008.1,21535.125,27725.96,20296.94,23745.197
2018-02-25 04:00:00,19008.1,21535.125,27725.96,20296.94,23746.39
2018-02-25 05:00:00,19008.1,21535.125,27726.479,20296.94,23749.463
2018-02-25 06:00:00,19008.1,21535.125,27726.479,20296.94,23749.463
2018-02-25 07:00:00,19008.1,21535.125,27726.922,20296.94,23749.463
2018-02-25 08:00:00,19008.1,21535.125,27727.092,20296.94,23749.463
2018-02-25 09:00:00,19008.1,21535.125,27728.332,20296.94,23749.553
2018-02-25 10:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 11:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 12:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 13:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 14:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 15:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 16:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 17:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 18:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 19:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 20:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 21:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 22:00:00,19008.1,21535.125,27725.002,20296.94,23744.133
2018-02-25 23:00:00,19008.1,21535.125,27726.143,20296.94,23747.953
2018-02-26 00:00:00,19008.1,21535.125,27728.992,20296.94,23749.996
2018-02-26 01:00:00,19008.1,21535.125,27729.76,20297.3,23751.016
2018-02-26 02:00:00,19008.1,21535.125,27729.926,20297.773,23752.129
2018-02-26 03:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 04:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 05:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 06:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 07:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 08:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 09:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 10:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 11:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 12:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 13:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 14:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 15:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 16:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 17:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 18:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 19:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 20:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 21:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 22:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-26 23:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 00:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 01:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 02:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 03:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 04:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 05:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 06:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 07:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 08:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 09:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 10:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 11:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 12:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 13:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 14:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 15:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 16:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 17:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 18:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 19:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 20:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 21:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 22:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-27 23:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 00:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 01:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 02:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 03:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 04:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 05:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 06:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 07:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 08:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 09:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 10:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 11:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 12:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 13:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 14:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 15:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 16:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 17:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 18:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 19:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 20:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 21:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 22:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-02-28 23:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 00:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 01:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 02:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 03:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 04:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 05:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 06:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 07:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 08:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 09:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 10:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 11:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 12:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 13:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 14:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 15:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 16:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 17:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 18:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 19:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 20:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 21:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 22:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-01 23:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 00:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 01:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 02:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 03:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 04:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 05:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 06:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 07:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 08:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 09:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 10:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 11:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 12:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 13:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 14:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 15:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 16:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 17:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 18:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 19:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 20:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 21:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 22:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
2018-03-02 23:00:00,19008.1,21535.125,27729.99,20297.773,23752.873
